lower_R11,lower_R12,lower_R13,lower_01,lower_R21,lower_R22,lower_R23,lower_02,lower_R31,lower_R32,lower_R33,lower_03,lower_TX,lower_TY,lower_TZ,lower_1
0.930126778051,-0.262803758683,-0.256511912345,0,-0.299013860709,-0.947471180479,-0.113530054465,0,-0.213201519359,0.182297960999,-0.959850282887,0,12.2694569399,13.176527629,5.40814995835,1
0.929964683094,-0.265535885146,-0.254276192157,0,-0.302496994229,-0.945728299508,-0.118716266757,0,-0.208952761839,0.187319719224,-0.959817725461,0,12.3225375351,13.2517736565,5.41348379387,1
0.929638194266,-0.266719879394,-0.254230866926,0,-0.305103293043,-0.944048526883,-0.12523721278,0,-0.206603021121,0.193991971036,-0.959000681354,0,12.3712659004,13.3316889412,5.4273804527,1
0.931008592391,-0.264627446009,-0.25138678508,0,-0.30412110284,-0.943250026947,-0.133378189637,0,-0.201825062124,0.200628266907,-0.958652670583,0,12.4158080163,13.405870838,5.45309548478,1
0.930561546479,-0.266712486967,-0.25083791083,0,-0.306681565942,-0.942034495748,-0.136078749008,0,-0.200004063272,0.203557014411,-0.95841688036,0,12.4544306246,13.4482166128,5.46117087828,1
0.931189724726,-0.264797196778,-0.250535708321,0,-0.305025766763,-0.942329525597,-0.137747402148,0,-0.199612069215,0.20468881202,-0.958257539525,0,12.4741652539,13.4606844315,5.47606091026,1
0.931538474603,-0.265225166498,-0.248780387875,0,-0.304473533798,-0.94293189001,-0.134815867091,0,-0.19882640054,0.201333211018,-0.95913137817,0,12.489996448,13.4280225159,5.48282366023,1
0.932147857968,-0.263531972282,-0.248296738743,0,-0.301525692777,-0.944639583899,-0.129376632843,0,-0.20045604875,0.19546599734,-0.960005425195,0,12.4853137221,13.3734344681,5.48741181856,1
0.932967368568,-0.262174553071,-0.246650345448,0,-0.298704475502,-0.94624771477,-0.124060060484,0,-0.200866934816,0.189419550244,-0.961130952828,0,12.4772455822,13.3071047253,5.49761966636,1
0.933610696194,-0.261208452778,-0.24523705297,0,-0.295918037145,-0.94805067246,-0.116758030729,0,-0.201998968424,0.181576613706,-0.962406540975,0,12.4652314495,13.2232520121,5.49350011735,1
0.934055959316,-0.260166017761,-0.244648948635,0,-0.293180834133,-0.949786284955,-0.109320681524,0,-0.203922689671,0.173838016885,-0.963429229639,0,12.4529498008,13.1414226919,5.48811460382,1
0.933778767227,-0.26161224295,-0.244164387687,0,-0.292839867524,-0.950791081787,-0.101198472234,0,-0.205674562999,0.165998051592,-0.96443901881,0,12.4484360492,13.0554409208,5.47584911339,1
0.93405291914,-0.26096106635,-0.243812358375,0,-0.291091625274,-0.951825077848,-0.0964089564089,0,-0.20690773292,0.161022802826,-0.965018573411,0,12.433964238,12.9951900602,5.47199625215,1
0.93550656387,-0.256633978946,-0.242830125409,0,-0.286089350488,-0.953539686087,-0.0944190160606,0,-0.207317033775,0.157800722136,-0.965462883595,0,12.4280724133,12.9534284216,5.4709561662,1
0.935865108164,-0.25612317048,-0.241986406361,0,-0.284870120385,-0.954158870407,-0.0918142937452,0,-0.207377708137,0.154860490658,-0.965925832867,0,12.4298711061,12.9185815356,5.47137860351,1
0.936222053517,-0.256000512007,-0.240732225429,0,-0.284505000284,-0.954283748395,-0.0916484171315,0,-0.206264808732,0.154292791153,-0.966254916302,0,12.4447261567,12.9100704556,5.47169033917,1
0.936761240915,-0.255403808814,-0.239264021454,0,-0.283634840747,-0.95455341765,-0.0915371507491,0,-0.20501135245,0.153612067547,-0.966630062677,0,12.461474471,12.9150462476,5.47092816172,1
0.936974314528,-0.255703656161,-0.238106644472,0,-0.283745215403,-0.954524221409,-0.0914995272087,0,-0.203881795782,0.153294327911,-0.966919367051,0,12.4845129227,12.9210554864,5.46969933315,1
0.936989311017,-0.257947381031,-0.235614472516,0,-0.285638672303,-0.953954560739,-0.0915491394304,0,-0.201150639881,0.153081170184,-0.96752497405,0,12.5154036385,12.9267570576,5.46660267017,1
0.937696654516,-0.256869971025,-0.23397179765,0,-0.284607629322,-0.95410796093,-0.0931477118384,0,-0.19930750473,0.153934456424,-0.967770996509,0,12.5434223901,12.9404353154,5.46691990199,1
0.93801640638,-0.258027817756,-0.231401958993,0,-0.285317797008,-0.953921102941,-0.0928885572817,0,-0.196771380215,0.153154087858,-0.96841357348,0,12.5778306302,12.9436973348,5.4608223601,1
0.937921111891,-0.258153933921,-0.231647435275,0,-0.285955264903,-0.953502114026,-0.0952013919117,0,-0.196299705407,0.155532199074,-0.968130239538,0,12.6000894207,12.9602097635,5.4606537928,1
0.938701018811,-0.258374672405,-0.228216839743,0,-0.28582727042,-0.953436729101,-0.0962349992724,0,-0.1927256308,0.15556648823,-0.968842556339,0,12.6426277754,12.9659018734,5.45864864514,1
0.938912637408,-0.260909001293,-0.224431620677,0,-0.287376729775,-0.953179893538,-0.0941419446324,0,-0.189361227549,0.152887486734,-0.969931823326,0,12.6805956041,12.9596990393,5.44832199227,1
0.938870128324,-0.261749692391,-0.223629114104,0,-0.288243642925,-0.952845618429,-0.0948727028972,0,-0.188251120728,0.153532817257,-0.970045972916,0,12.7111585951,12.9642651987,5.4416303402,1
0.939730556215,-0.26061261898,-0.221331300418,0,-0.287301540117,-0.952824039871,-0.0978987951401,0,-0.185376122418,0.155587312696,-0.97027227177,0,12.7395244899,12.9841040272,5.44661206524,1
0.939585696718,-0.26279285785,-0.219359596066,0,-0.289315585646,-0.95214649758,-0.0985572881573,0,-0.182962319688,0.156067168263,-0.970653299878,0,12.7757773073,12.9914232888,5.44327753306,1
0.940158558065,-0.262409932159,-0.217354349395,0,-0.28911832772,-0.951915056611,-0.101332707323,0,-0.180312168955,0.158109938022,-0.970818607787,0,12.8213511558,13.0186421287,5.44525694071,1
0.940850218598,-0.262838040281,-0.213815412788,0,-0.289655324084,-0.95134248523,-0.105105989487,0,-0.175785833883,0.16082176587,-0.971203222929,0,12.8725621021,13.0585092337,5.45607079864,1
0.94144382578,-0.262944627524,-0.21105365611,0,-0.290207409609,-0.950596637352,-0.11020749731,0,-0.171648426469,0.165003502726,-0.971241814266,0,12.9305280335,13.1176489806,5.47184973879,1
0.942258218639,-0.262874602561,-0.207476246198,0,-0.290899541714,-0.949424651853,-0.118195968987,0,-0.165912344443,0.171725868124,-0.9710732826,0,13.0007324031,13.2018059391,5.49440584994,1
0.942822114693,-0.263263737476,-0.204398298859,0,-0.292055266495,-0.948056794584,-0.126063617095,0,-0.160593217039,0.1785511657,-0.970736472926,0,13.0799730745,13.2911546903,5.5178074403,1
0.942703983604,-0.266173720505,-0.201148576456,0,-0.295628816252,-0.945880671528,-0.133840794346,0,-0.154637648388,0.185637565547,-0.970374098974,0,13.168429826,13.3831406314,5.54029394078,1
0.944819120787,-0.261432902991,-0.197407361132,0,-0.292258685174,-0.944908957471,-0.147417512637,0,-0.147992195524,0.196976900486,-0.96917408691,0,13.2419494515,13.5061377723,5.58695058829,1
0.944419239907,-0.26450092723,-0.195221819448,0,-0.295796369712,-0.942828909259,-0.153551800803,0,-0.143446181404,0.202763180482,-0.968664175905,0,13.3148791306,13.5992528503,5.61672855437,1
0.944561497303,-0.266178272429,-0.192230864064,0,-0.297672577855,-0.941285210691,-0.159289637227,0,-0.138544628929,0.207680715093,-0.968335740523,0,13.3827461429,13.6699003447,5.64710882495,1
0.944150525627,-0.266763175968,-0.19343524215,0,-0.298845935942,-0.940518716675,-0.161603372971,0,-0.138819636686,0.210385245518,-0.967712331708,0,13.4112565661,13.7053917989,5.67983761405,1
0.944033525064,-0.268488130589,-0.191611135605,0,-0.29983072706,-0.940613133638,-0.159212021965,0,-0.137485412557,0.207752392429,-0.968471323671,0,13.4332765353,13.686927101,5.70570391105,1
0.943480500513,-0.26917588575,-0.193362063712,0,-0.300299018418,-0.941149779027,-0.155105102995,0,-0.140232110052,0.204405078138,-0.968789718846,0,13.4308965308,13.6505967766,5.72408699682,1
0.944676893423,-0.265800261293,-0.192186857326,0,-0.2962949478,-0.94285763356,-0.152409929948,0,-0.140694246296,0.200922134009,-0.969451094756,0,13.4396537847,13.6045562789,5.7471733802,1
0.944510685458,-0.26611658604,-0.192565645144,0,-0.295842238114,-0.943917217218,-0.146620793842,0,-0.142747802797,0.195453957938,-0.970268424264,0,13.4386336978,13.550689826,5.76059877904,1
0.9451725091,-0.265799484752,-0.189735505235,0,-0.294406099819,-0.944948685119,-0.1428181742,0,-0.141329319077,0.190847102147,-0.971392509324,0,13.4542979784,13.5079279624,5.77628484627,1
0.945003253809,-0.268100048442,-0.187326491229,0,-0.296071685992,-0.944598440657,-0.141687482377,0,-0.13896189062,0.18935720196,-0.97202543332,0,13.4950490557,13.4927688958,5.78972728316,1
0.94650102591,-0.264964065735,-0.184200574972,0,-0.292779435468,-0.945139268033,-0.144886045528,0,-0.135705600909,0.191064931086,-0.972151316407,0,13.5441601974,13.5153316402,5.81317235532,1
0.947418251893,-0.263959371547,-0.180898054586,0,-0.291477901685,-0.945147066314,-0.147436955566,0,-0.132057899459,0.192412248076,-0.972387905098,0,13.600020149,13.538924721,5.83040769472,1
0.948037230448,-0.263971606206,-0.177607434531,0,-0.291238964096,-0.944747850299,-0.150437246546,0,-0.128083080366,0.19434631582,-0.972534952612,0,13.6556572308,13.5643004293,5.84855636429,1
0.947505342927,-0.266391717623,-0.176830647534,0,-0.293365435445,-0.944248203687,-0.149439121785,0,-0.127162676959,0.193470366248,-0.972830340282,0,13.6970895433,13.5805751515,5.85191771262,1
0.948504126029,-0.264949243714,-0.173614000474,0,-0.291767069973,-0.944146664709,-0.153163482589,0,-0.123336530618,0.195931043418,-0.972830471583,0,13.7449566644,13.6140866971,5.87125886217,1
0.949384217442,-0.262839201368,-0.172003377573,0,-0.289816001648,-0.94412888949,-0.156930956856,0,-0.121145750486,0.198837104826,-0.972516073329,0,13.7899189137,13.6497781902,5.88925107586,1
0.950096266036,-0.261723344873,-0.169758581561,0,-0.288651071852,-0.943935756201,-0.160205639361,0,-0.118311639257,0.201211776278,-0.972376561371,0,13.8308115253,13.6824131547,5.90747833304,1
0.949873928067,-0.263946912219,-0.167545660371,0,-0.290459072258,-0.94330438894,-0.160656021205,0,-0.115641896049,0.201268123002,-0.972686020534,0,13.870039655,13.7043406083,5.91628935404,1
0.950437065005,-0.261849568262,-0.167643040611,0,-0.288756334023,-0.943306855126,-0.163682487252,0,-0.115278640804,0.203977892608,-0.972164520183,0,13.9031082738,13.7342012105,5.92379974908,1
0.950094976534,-0.264555573895,-0.165317524435,0,-0.291083509377,-0.942401917747,-0.164769584558,0,-0.112204840061,0.204667959748,-0.972379092802,0,13.9457336921,13.7480275983,5.92831035745,1
0.951263258474,-0.261595426928,-0.163297414823,0,-0.288161202176,-0.942623279235,-0.168595596044,0,-0.109824107725,0.207434775425,-0.972064544825,0,13.9701889047,13.7822775594,5.93558389272,1
0.951130249852,-0.262916845696,-0.161944373369,0,-0.289359510263,-0.941973179942,-0.170169333577,0,-0.107806871938,0.208713345331,-0.972016675703,0,14.003774044,13.7970895292,5.92688290203,1
0.951675368312,-0.262104369206,-0.16004778346,0,-0.28826601913,-0.942119611386,-0.171211389975,0,-0.105908902186,0.209074000023,-0.972147811268,0,14.0286495883,13.814131022,5.91505007825,1
0.952019922866,-0.262263348346,-0.157721281318,0,-0.287934593212,-0.942211433584,-0.171263786175,0,-0.103690580565,0.208459949482,-0.972518746845,0,14.057926911,13.8237821266,5.89514460202,1
0.952246874894,-0.263013305998,-0.155080269932,0,-0.288283473466,-0.941812378975,-0.172864344897,0,-0.100590895116,0.209316611091,-0.972660284036,0,14.0860336274,13.8320715402,5.87951812406,1
0.95330328992,-0.260724584623,-0.152432045189,0,-0.285515052181,-0.942551742723,-0.173428277015,0,-0.0984580743531,0.208851390379,-0.972978470641,0,14.1035427691,13.8443361595,5.85688620637,1
0.953570885899,-0.26053753924,-0.151072023264,0,-0.285162354065,-0.942435379752,-0.174636728143,0,-0.0968761962036,0.209608553353,-0.972974437984,0,14.1210515418,13.8499460708,5.83768900698,1
0.95357875579,-0.260157594193,-0.151675913348,0,-0.284953326381,-0.942428496737,-0.175014657449,0,-0.0974123107777,0.210110815336,-0.972812565188,0,14.1294562864,13.8558689888,5.81474419273,1
0.953450466908,-0.261370899959,-0.150391023029,0,-0.285827101127,-0.942260070964,-0.174495922381,0,-0.0960992997601,0.209359048816,-0.973105191264,0,14.1427616281,13.8533393986,5.79523400758,1
0.954021576617,-0.258749154675,-0.151300053882,0,-0.283558810815,-0.942704538719,-0.175791221306,0,-0.097145417591,0.21061108146,-0.972731072911,0,14.1404807443,13.8657296051,5.77912037366,1
0.953935993549,-0.25902249332,-0.151371953034,0,-0.283949961245,-0.942388567196,-0.176850806973,0,-0.0968428609658,0.211686410457,-0.972527801098,0,14.146920813,13.8701845474,5.76667716738,1
0.953772160626,-0.260322124728,-0.150170093535,0,-0.28486044287,-0.942332765968,-0.175680067941,0,-0.0957767910476,0.210336277329,-0.972926233964,0,14.1539556441,13.8660860139,5.75028944755,1
0.953967042059,-0.259774123093,-0.149880911512,0,-0.284240192478,-0.94255240436,-0.175506347508,0,-0.0956786059926,0.210029450332,-0.973002175922,0,14.1526276359,13.8692104082,5.73794652749,1
0.953583990096,-0.260540396443,-0.150984355663,0,-0.285262991784,-0.942186833757,-0.175809544145,0,-0.0964499836795,0.210719415612,-0.97277681332,0,14.146918424,13.8702589746,5.72760359122,1
0.953095989119,-0.261678588321,-0.152093234363,0,-0.286450877763,-0.942149450092,-0.174069837482,0,-0.0977442077761,0.209472504416,-0.97291692335,0,14.1407225349,13.8555882127,5.71549600258,1
0.953005958443,-0.26073598903,-0.1542607766,0,-0.285790479999,-0.942689670324,-0.1722207508,0,-0.100515892846,0.20821366307,-0.972904736239,0,14.1161910932,13.833951656,5.70900362911,1
0.952124593419,-0.262466633795,-0.156748284683,0,-0.287217346811,-0.943620210288,-0.164581573778,0,-0.104713677701,0.201722990462,-0.973828979247,0,14.0721914399,13.7661365384,5.69174403632,1
0.951349393822,-0.263906218445,-0.159021504016,0,-0.288139946234,-0.944828972252,-0.155799822134,0,-0.109131582312,0.194040513962,-0.974904393612,0,14.024073398,13.674772011,5.67515765161,1
0.951369264875,-0.263006914787,-0.160386672218,0,-0.286608522828,-0.946567012358,-0.147873073133,0,-0.112925092399,0.186650084086,-0.975914786043,0,13.9750188955,13.5818505649,5.66253337429,1
0.951425754674,-0.261937981901,-0.161794706279,0,-0.285180594234,-0.947819213278,-0.142515850395,0,-0.116021816977,0.181733960996,-0.976479239619,0,13.9457287053,13.5222992954,5.64927184256,1
0.951774425057,-0.260572536963,-0.161948747411,0,-0.283713231433,-0.948429483649,-0.141380044051,0,-0.116757210131,0.180508912596,-0.976618802991,0,13.9328877488,13.4866004835,5.64592985464,1
0.952522690301,-0.257472450225,-0.162506805511,0,-0.280408186244,-0.949799749206,-0.138750443228,0,-0.118624506531,0.177731184049,-0.976903195136,0,13.9088811962,13.461061695,5.63959567938,1
